NO_OF_FRAMES	6248
NO_OF_CAMERAS	9
NO_OF_BODIES	2
FREQUENCY	100
NO_OF_ANALOG	0
ANALOG_FREQUENCY	0
DESCRIPTION	--
TIME_STAMP	2024-12-05, 22:05:52.243	27356.83166420
DATA_INCLUDED	6D
BODY_NAMES	drone	hunter
BODY_FILTERS	No filter	No filter
TRANSLATION_ORIGIN	Global	Global	
ROTATION_ORIGIN	Global	Global	
Frame	Time	drone X	Y	Z	Roll	Pitch	Yaw	Residual	Rot[0]	Rot[1]	Rot[2]	Rot[3]	Rot[4]	Rot[5]	Rot[6]	Rot[7]	Rot[8]		hunter X	Y	Z	Roll	Pitch	Yaw	Residual	Rot[0]	Rot[1]	Rot[2]	Rot[3]	Rot[4]	Rot[5]	Rot[6]	Rot[7]	Rot[8]	
4847	48.46000	1030.03834	2382.89505	1245.71776	-4.50620	3.22462	-109.05904	0.51816	-0.32603	-0.94082	0.09257	0.94369	-0.32971	-0.02735	0.05625	0.07844	0.99533		-1186.06435	2028.29255	356.44300	-1.26432	-0.47099	127.54384	0.84532	-0.60935	0.79258	-0.02250	-0.79286	-0.60936	0.00693	-0.00822	0.02206	0.99972	
4848	48.47000	1029.07828	2380.81131	1245.60248	-4.33415	3.36784	-109.16566	0.51966	-0.32773	-0.94041	0.09062	0.94294	-0.33156	-0.03052	0.05875	0.07544	0.99542		-1187.99425	2026.33422	356.45527	-1.32177	-0.56327	127.65022	0.86048	-0.61081	0.79141	-0.02427	-0.79172	-0.61086	0.00631	-0.00983	0.02307	0.99969	
4849	48.48000	1028.31241	2378.91200	1245.81134	-4.20161	3.28517	-109.19910	0.49743	-0.32831	-0.94046	0.08799	0.94283	-0.33193	-0.02988	0.05731	0.07315	0.99567		-1189.88337	2024.33749	356.34987	-1.30716	-0.49095	127.71958	0.82435	-0.61177	0.79069	-0.02329	-0.79099	-0.61179	0.00718	-0.00857	0.02281	0.99970	
4850	48.49000	1027.25725	2376.82983	1245.74023	-4.05157	3.37058	-109.28477	0.51918	-0.32969	-0.94016	0.08606	0.94226	-0.33336	-0.03202	0.05879	0.07053	0.99578		-1191.73108	2022.39768	356.39811	-1.34393	-0.50352	127.78915	0.84486	-0.61273	0.78993	-0.02392	-0.79024	-0.61275	0.00743	-0.00879	0.02345	0.99969	
4851	48.50000	1026.36616	2374.87463	1245.90182	-3.99699	3.35285	-109.28396	0.55297	-0.32968	-0.94025	0.08506	0.94228	-0.33329	-0.03205	0.05848	0.06958	0.99586		-1193.58463	2020.41028	356.43551	-1.31895	-0.50904	127.87965	0.87685	-0.61398	0.78897	-0.02362	-0.78927	-0.61400	0.00712	-0.00888	0.02302	0.99970	
4852	48.51000	1025.24018	2372.87853	1245.84466	-3.84601	3.27365	-109.32388	0.50601	-0.33037	-0.94027	0.08215	0.94212	-0.33378	-0.03157	0.05710	0.06697	0.99612		-1195.04356	2018.24311	356.58100	-1.11634	-0.11898	127.93646	1.08757	-0.61479	0.78852	-0.01664	-0.78869	-0.61470	0.01034	-0.00208	0.01948	0.99981	
4853	48.52000	1024.24426	2370.93961	1246.08532	-3.75330	3.12390	-109.29568	0.51013	-0.32995	-0.94062	0.07975	0.94242	-0.33310	-0.02969	0.05450	0.06536	0.99637		-1196.80513	2016.28723	356.61555	-1.06958	-0.13412	128.04674	1.09847	-0.61630	0.78734	-0.01614	-0.78751	-0.61623	0.00966	-0.00234	0.01867	0.99982	
4854	48.53000	1022.97463	2368.86551	1246.01648	-3.66590	3.15664	-109.32153	0.51866	-0.33037	-0.94058	0.07852	0.94224	-0.33351	-0.03070	0.05507	0.06384	0.99644		-1198.59682	2014.36692	356.57417	-1.03922	-0.08524	128.09668	1.08366	-0.61699	0.78682	-0.01519	-0.78697	-0.61691	0.01002	-0.00149	0.01814	0.99983	
4855	48.54000	1021.88393	2366.98562	1246.28302	-3.64875	2.96256	-109.24368	0.50258	-0.32915	-0.94113	0.07708	0.94286	-0.33202	-0.02772	0.05168	0.06355	0.99664		-1200.33459	2012.48278	356.58057	-0.91104	-0.13563	128.25409	1.08855	-0.61915	0.78515	-0.01395	-0.78527	-0.61910	0.00799	-0.00237	0.01590	0.99987	
4856	48.55000	1020.47383	2364.95459	1246.23419	-3.58768	2.94422	-109.21994	0.52058	-0.32876	-0.94135	0.07596	0.94302	-0.33159	-0.02781	0.05136	0.06249	0.99672		-1201.93481	2010.57726	356.34701	-0.70076	-0.43773	128.53697	1.14084	-0.62300	0.78209	-0.01433	-0.78218	-0.62305	0.00164	-0.00764	0.01223	0.99990	
4857	48.56000	1019.14372	2363.07610	1246.37442	-3.57015	2.82600	-109.14933	0.51331	-0.32763	-0.94183	0.07497	0.94352	-0.33029	-0.02606	0.04930	0.06219	0.99685		-1203.75848	2009.03467	356.55157	-0.91951	-0.23748	128.38074	1.07601	-0.62088	0.78376	-0.01515	-0.78390	-0.62086	0.00672	-0.00414	0.01605	0.99986	
4858	48.57000	1017.69188	2361.22768	1246.55525	-3.55349	2.69471	-109.06105	0.51282	-0.32621	-0.94240	0.07391	0.94413	-0.32870	-0.02411	0.04701	0.06191	0.99697		-1205.46014	2007.41247	356.61822	-0.90548	-0.23807	128.48790	1.04310	-0.62234	0.78260	-0.01496	-0.78273	-0.62232	0.00658	-0.00416	0.01580	0.99987	
4859	48.58000	1016.18689	2359.42808	1246.77627	-3.56608	2.53569	-108.95395	0.50154	-0.32449	-0.94305	0.07317	0.94485	-0.32678	-0.02156	0.04424	0.06214	0.99709		-1207.12264	2005.73194	356.71966	-0.91360	-0.20862	128.52145	1.06287	-0.62280	0.78224	-0.01474	-0.78237	-0.62277	0.00708	-0.00364	0.01594	0.99987	
4860	48.59000	1014.65912	2357.77881	1247.02500	-3.57507	2.38793	-108.81942	0.47816	-0.32231	-0.94386	0.07244	0.94572	-0.32442	-0.01925	0.04167	0.06230	0.99719		-1208.67745	2004.00354	356.61560	-1.16777	-0.43761	128.65665	1.11016	-0.62463	0.78064	-0.02068	-0.78088	-0.62464	0.00677	-0.00764	0.02038	0.99976	
4861	48.60000	1013.11553	2356.20882	1247.40550	-3.63876	2.14322	-108.63916	0.51523	-0.31938	-0.94488	0.07207	0.94689	-0.32121	-0.01508	0.03740	0.06342	0.99729		-1210.30525	2002.52443	356.86351	-1.06689	-0.17560	128.64491	1.03517	-0.62449	0.78086	-0.01646	-0.78103	-0.62443	0.00923	-0.00306	0.01862	0.99982	
4862	48.61000	1011.40368	2354.58107	1247.57223	-3.66304	1.98576	-108.45846	0.50958	-0.31643	-0.94591	0.07155	0.94798	-0.31807	-0.01257	0.03465	0.06385	0.99736		-1211.90926	2000.95992	356.95724	-1.06454	-0.13177	128.68835	1.08131	-0.62508	0.78040	-0.01594	-0.78056	-0.62501	0.00982	-0.00230	0.01858	0.99982	
4863	48.62000	1009.64640	2353.09261	1247.76736	-3.66489	1.87497	-108.28114	0.51676	-0.31351	-0.94693	0.07094	0.94902	-0.31502	-0.01095	0.03272	0.06389	0.99742		-1213.50044	1999.40543	356.95942	-1.09179	-0.22575	128.76016	1.10420	-0.62606	0.77959	-0.01732	-0.77977	-0.62601	0.00886	-0.00394	0.01905	0.99981	
4864	48.63000	1007.77151	2351.64497	1247.94905	-3.66311	1.77690	-108.09406	0.51713	-0.31043	-0.94799	0.07034	0.95009	-0.31183	-0.00957	0.03101	0.06386	0.99748		-1215.05815	1997.74415	357.00409	-1.06804	-0.14592	128.84013	1.08924	-0.62715	0.77873	-0.01612	-0.77890	-0.62708	0.00971	-0.00255	0.01864	0.99982	
4865	48.64000	1005.93797	2350.24540	1248.17423	-3.70828	1.72135	-107.87332	0.50604	-0.30678	-0.94915	0.07075	0.95131	-0.30812	-0.00868	0.03004	0.06465	0.99746		-1216.54460	1996.08371	356.95952	-1.12719	-0.18257	128.87029	1.07810	-0.62756	0.77838	-0.01732	-0.77856	-0.62749	0.00986	-0.00319	0.01967	0.99980	
4866	48.65000	1003.97112	2348.89049	1248.33610	-3.69564	1.68785	-107.65313	0.49662	-0.30312	-0.95035	0.07033	0.95250	-0.30443	-0.00846	0.02945	0.06443	0.99749		-1218.09432	1994.48516	356.95186	-1.18648	-0.23355	128.94814	1.10629	-0.62861	0.77750	-0.01867	-0.77771	-0.62855	0.00985	-0.00408	0.02071	0.99978	
4867	48.66000	1001.94678	2347.64975	1248.45948	-3.68932	1.64017	-107.42538	0.50499	-0.29934	-0.95158	0.06995	0.95372	-0.30060	-0.00798	0.02862	0.06432	0.99752		-1219.53866	1992.75522	356.95388	-1.07045	-0.28350	129.05699	1.08654	-0.63009	0.77633	-0.01762	-0.77651	-0.63005	0.00793	-0.00495	0.01868	0.99981	
4868	48.67000	999.77305	2346.36014	1248.46810	-3.67812	1.71918	-107.22211	0.52798	-0.29594	-0.95263	0.07014	0.95473	-0.29731	-0.00960	0.03000	0.06412	0.99749		-1220.91457	1990.98751	356.91162	-1.01275	-0.25410	129.17543	1.06891	-0.63169	0.77504	-0.01650	-0.77521	-0.63166	0.00773	-0.00443	0.01767	0.99983	
4869	48.68000	997.64867	2345.20080	1248.60308	-3.70039	1.68952	-106.98824	0.53175	-0.29205	-0.95381	0.07032	0.95595	-0.29339	-0.00928	0.02948	0.06451	0.99748		-1222.44259	1989.41008	356.87907	-0.97104	-0.26170	129.24127	1.05582	-0.63258	0.77433	-0.01601	-0.77448	-0.63256	0.00718	-0.00457	0.01695	0.99985	
4870	48.69000	995.64217	2344.19397	1248.97586	-3.73529	1.54059	-106.71957	0.49248	-0.28758	-0.95519	0.07011	0.95738	-0.28875	-0.00695	0.02689	0.06512	0.99751		-1223.88219	1987.73675	356.79776	-1.26173	-0.41306	129.28494	1.13488	-0.63316	0.77372	-0.02161	-0.77399	-0.63315	0.00836	-0.00721	0.02202	0.99973	
4871	48.70000	993.37544	2343.07476	1249.04199	-3.75234	1.57423	-106.50066	0.54052	-0.28392	-0.95625	0.07053	0.95845	-0.28514	-0.00770	0.02747	0.06542	0.99748		-1225.36322	1986.27462	356.89315	-1.00088	-0.16722	129.30515	1.07316	-0.63345	0.77363	-0.01536	-0.77378	-0.63339	0.00881	-0.00292	0.01747	0.99984	
4872	48.71000	991.14730	2342.10291	1249.26925	-3.75638	1.42531	-106.24718	0.49372	-0.27970	-0.95755	0.06984	0.95977	-0.28075	-0.00550	0.02487	0.06549	0.99754		-1226.79712	1984.79461	356.88780	-0.99098	-0.19447	129.37622	1.07229	-0.63441	0.77284	-0.01552	-0.77299	-0.63436	0.00835	-0.00339	0.01729	0.99984	
4873	48.72000	988.87368	2341.14326	1249.45962	-3.79895	1.34267	-106.00190	0.49665	-0.27559	-0.95871	0.07013	0.96099	-0.27656	-0.00421	0.02343	0.06624	0.99753		-1228.32592	1983.29707	356.83629	-1.02377	-0.13130	129.42635	1.02915	-0.63508	0.77229	-0.01526	-0.77244	-0.63502	0.00958	-0.00229	0.01787	0.99984	
4874	48.73000	986.72024	2340.27285	1249.82187	-3.89185	1.28432	-105.75503	0.48399	-0.27146	-0.95980	0.07140	0.96219	-0.27236	-0.00309	0.02241	0.06786	0.99744		-1229.80008	1981.88191	356.85350	-1.00448	-0.15285	129.51791	1.03462	-0.63632	0.77128	-0.01522	-0.77142	-0.63626	0.00910	-0.00267	0.01753	0.99984	
4875	48.74000	984.25798	2339.21525	1249.83246	-3.88954	1.28132	-105.57304	0.54580	-0.26840	-0.96066	0.07133	0.96305	-0.26931	-0.00328	0.02236	0.06782	0.99745		-1231.27900	1980.29879	356.86500	-1.03897	-0.19904	129.60168	1.02286	-0.63744	0.77033	-0.01619	-0.77049	-0.63739	0.00888	-0.00347	0.01813	0.99983	
4876	48.75000	982.06464	2338.46376	1250.29820	-4.00650	1.07323	-105.32086	0.53245	-0.26418	-0.96176	0.07232	0.96429	-0.26484	0.00044	0.01873	0.06986	0.99738		-1232.80293	1978.78402	356.91036	-1.08152	-0.21132	129.67131	1.07919	-0.63838	0.76954	-0.01688	-0.76971	-0.63832	0.00921	-0.00369	0.01887	0.99982	
4877	48.76000	979.78999	2337.62136	1250.65906	-4.11198	0.97322	-105.11716	0.52572	-0.26076	-0.96259	0.07364	0.96526	-0.26130	0.00235	0.01698	0.07170	0.99728		-1234.25581	1977.12913	356.70551	-1.29376	-0.46097	129.79259	1.13479	-0.63999	0.76805	-0.02250	-0.76834	-0.63999	0.00827	-0.00805	0.02258	0.99971	
4878	48.77000	977.49031	2336.75575	1250.97734	-4.26174	0.93207	-104.93098	0.56112	-0.25762	-0.96325	0.07598	0.96611	-0.25811	0.00347	0.01627	0.07430	0.99710		-1235.84607	1975.74505	356.92179	-1.01301	-0.28501	129.82523	1.07922	-0.64044	0.76783	-0.01676	-0.76799	-0.64042	0.00750	-0.00497	0.01768	0.99983	
4879	48.78000	975.37630	2336.11026	1251.62395	-4.37806	0.74954	-104.72294	0.51839	-0.25412	-0.96409	0.07715	0.96708	-0.25437	0.00679	0.01308	0.07633	0.99700		-1237.26141	1974.14950	356.97977	-0.99117	-0.31977	129.91484	1.08082	-0.64164	0.76682	-0.01685	-0.76699	-0.64163	0.00682	-0.00558	0.01730	0.99983	
4880	48.79000	973.00817	2335.27382	1251.80466	-4.45547	0.53155	-104.57432	0.52282	-0.25162	-0.96472	0.07751	0.96778	-0.25157	0.01060	0.00928	0.07768	0.99694		-1238.60750	1972.42302	356.93535	-0.85331	-0.29734	129.97987	1.05833	-0.64251	0.76614	-0.01475	-0.76626	-0.64251	0.00559	-0.00519	0.01489	0.99988	
4881	48.80000	970.70274	2334.46287	1252.13496	-4.59332	0.37423	-104.40791	0.52491	-0.24882	-0.96531	0.07918	0.96853	-0.24853	0.01362	0.00653	0.08008	0.99677		-1240.06493	1970.81139	356.92733	-0.88759	-0.32763	130.01590	1.05400	-0.64299	0.76572	-0.01554	-0.76585	-0.64299	0.00558	-0.00572	0.01549	0.99986	
4882	48.81000	968.39389	2333.70150	1252.59249	-4.74399	0.20651	-104.26043	0.53256	-0.24633	-0.96579	0.08104	0.96918	-0.24577	0.01689	0.00360	0.08270	0.99657		-1241.54000	1969.34283	356.98757	-0.94428	-0.36005	130.10806	1.06815	-0.64422	0.76466	-0.01665	-0.76482	-0.64422	0.00581	-0.00628	0.01648	0.99984	
4883	48.82000	966.01907	2332.85744	1252.88529	-4.84713	0.15154	-104.15469	0.51654	-0.24454	-0.96612	0.08258	0.96964	-0.24388	0.01811	0.00264	0.08450	0.99642		-1242.96732	1967.70926	356.79330	-1.18886	-0.56596	130.20799	1.12059	-0.64553	0.76341	-0.02222	-0.76367	-0.64558	0.00585	-0.00988	0.02075	0.99974	
4884	48.83000	963.70111	2332.10918	1253.36649	-4.91460	-0.04566	-104.03157	0.50011	-0.24246	-0.96661	0.08292	0.97016	-0.24150	0.02154	-0.00080	0.08567	0.99632		-1244.40039	1966.29970	356.83248	-1.18678	-0.52056	130.17244	1.12141	-0.64506	0.76382	-0.02169	-0.76407	-0.64510	0.00642	-0.00909	0.02071	0.99974	
4885	48.84000	961.60529	2331.45335	1254.08711	-5.06274	-0.29768	-103.88810	0.50866	-0.24002	-0.96709	0.08442	0.97075	-0.23864	0.02621	-0.00520	0.08825	0.99609		-1245.76435	1964.87772	356.90264	-1.30976	-0.52356	130.24173	1.10360	-0.64599	0.76299	-0.02335	-0.76329	-0.64600	0.00779	-0.00914	0.02286	0.99970	
4886	48.85000	959.13003	2330.65534	1254.29449	-5.04198	-0.38519	-103.85982	0.50908	-0.23954	-0.96727	0.08372	0.97086	-0.23805	0.02755	-0.00672	0.08788	0.99611		-1247.16435	1963.59065	357.11755	-1.08629	-0.30124	130.29161	1.06481	-0.64667	0.76256	-0.01786	-0.76275	-0.64664	0.00825	-0.00526	0.01896	0.99981	
4887	48.86000	956.96353	2330.00986	1254.93681	-5.09339	-0.69104	-103.74781	0.53270	-0.23763	-0.96777	0.08338	0.97128	-0.23567	0.03277	-0.01206	0.08877	0.99598		-1248.48062	1962.16690	357.16631	-1.15133	-0.28212	130.33127	1.07201	-0.64720	0.76210	-0.01850	-0.76231	-0.64715	0.00925	-0.00492	0.02009	0.99979	
4888	48.87000	954.60344	2329.23926	1255.29948	-5.16577	-0.77018	-103.69483	0.52866	-0.23673	-0.96791	0.08431	0.97148	-0.23461	0.03432	-0.01344	0.09003	0.99585		-1249.71675	1960.38576	357.05864	-1.34556	-0.40900	130.40019	1.12280	-0.64811	0.76122	-0.02251	-0.76152	-0.64807	0.00978	-0.00714	0.02348	0.99970	
4889	48.88000	952.38077	2328.62778	1255.92169	-5.19957	-1.08485	-103.62688	0.52051	-0.23556	-0.96826	0.08363	0.97168	-0.23296	0.03968	-0.01893	0.09061	0.99571		-1250.99925	1958.79340	357.08495	-1.37037	-0.43956	130.49225	1.10237	-0.64933	0.76016	-0.02317	-0.76047	-0.64930	0.00970	-0.00767	0.02391	0.99968	
4890	48.89000	950.01676	2327.97225	1256.27676	-5.12242	-1.30005	-103.61787	0.54705	-0.23538	-0.96848	0.08145	0.97164	-0.23254	0.04298	-0.02269	0.08926	0.99575		-1252.25824	1957.23446	357.17281	-1.04317	-0.26264	130.62378	1.11605	-0.65108	0.75882	-0.01680	-0.75899	-0.65104	0.00837	-0.00458	0.01821	0.99982	
4891	48.90000	947.74700	2327.37087	1256.79303	-5.16187	-1.52623	-103.58253	0.52985	-0.23476	-0.96865	0.08122	0.97169	-0.23156	0.04691	-0.02663	0.08994	0.99559		-1253.54074	1955.43283	357.03129	-1.01475	-0.08932	130.62685	1.02708	-0.65113	0.75883	-0.01446	-0.75897	-0.65105	0.01035	-0.00156	0.01771	0.99984	
4892	48.91000	945.28910	2326.75910	1257.04410	-5.08993	-1.78419	-103.59409	0.53921	-0.23493	-0.96880	0.07894	0.97151	-0.23143	0.05100	-0.03113	0.08868	0.99557		-1254.74179	1953.71484	357.12460	-1.02497	-0.32547	130.82510	1.14530	-0.65374	0.75652	-0.01725	-0.75670	-0.65372	0.00740	-0.00568	0.01789	0.99982	
4893	48.92000	943.02776	2326.20815	1257.61901	-5.11633	-1.95340	-103.57964	0.54249	-0.23466	-0.96889	0.07871	0.97148	-0.23091	0.05394	-0.03409	0.08913	0.99544		-1256.12238	1951.89518	357.09079	-0.96463	-0.30821	130.87636	1.15801	-0.65442	0.75596	-0.01625	-0.75611	-0.65440	0.00695	-0.00538	0.01683	0.99984	
4894	48.93000	940.45654	2325.64910	1257.86132	-5.07180	-2.24116	-103.60540	0.53196	-0.23505	-0.96895	0.07676	0.97120	-0.23095	0.05866	-0.03911	0.08834	0.99532		-1257.50903	1950.17186	357.02613	-1.17298	-0.33104	130.96353	1.14332	-0.65557	0.75489	-0.01925	-0.75511	-0.65553	0.00906	-0.00578	0.02047	0.99977	
4895	48.94000	938.02774	2325.18112	1258.29965	-5.04767	-2.43714	-103.63726	0.56070	-0.23556	-0.96892	0.07552	0.97093	-0.23122	0.06191	-0.04252	0.08790	0.99522		-1258.86844	1948.40327	356.90972	-1.19034	-0.45948	131.03011	1.07775	-0.65643	0.75409	-0.02093	-0.75434	-0.65644	0.00759	-0.00802	0.02077	0.99975	
4896	48.95000	935.54657	2324.71556	1258.70272	-5.03138	-2.63040	-103.68207	0.55683	-0.23628	-0.96883	0.07440	0.97060	-0.23171	0.06516	-0.04589	0.08761	0.99510		-1260.31136	1946.66567	357.03449	-1.30979	-0.39710	131.05521	1.09766	-0.65677	0.75378	-0.02179	-0.75406	-0.65673	0.00979	-0.00693	0.02286	0.99971	
4897	48.96000	933.16779	2324.38176	1259.22657	-5.00616	-2.73223	-103.76859	0.55568	-0.23773	-0.96855	0.07345	0.97016	-0.23305	0.06689	-0.04767	0.08716	0.99505		-1261.74360	1944.96115	357.02570	-1.28749	-0.29946	131.18530	1.10235	-0.65849	0.75232	-0.02035	-0.75257	-0.65842	0.01086	-0.00523	0.02247	0.99973	
4898	48.97000	930.73546	2324.03586	1259.67317	-5.03680	-2.88272	-103.82425	0.53124	-0.23864	-0.96834	0.07328	0.96980	-0.23373	0.06962	-0.05029	0.08768	0.99488		-1263.32810	1943.24025	357.11639	-1.32621	-0.28672	131.17224	1.11577	-0.65832	0.75246	-0.02072	-0.75272	-0.65824	0.01147	-0.00500	0.02314	0.99972	
4899	48.98000	928.06798	2323.65248	1259.86354	-4.99529	-3.09310	-103.94243	0.55003	-0.24060	-0.96798	0.07156	0.96912	-0.23547	0.07315	-0.05396	0.08695	0.99475		-1264.90813	1941.35436	357.11004	-1.38683	-0.35318	131.25812	1.09619	-0.65944	0.75143	-0.02226	-0.75173	-0.65937	0.01133	-0.00616	0.02420	0.99969	
4900	48.99000	925.44845	2323.30189	1260.16737	-5.03557	-3.14383	-104.07858	0.52238	-0.24289	-0.96739	0.07185	0.96850	-0.23764	0.07434	-0.05484	0.08764	0.99464		-1266.46812	1939.43654	357.03716	-1.51954	-0.39233	131.34306	1.18033	-0.66055	0.75038	-0.02443	-0.75075	-0.66047	0.01238	-0.00685	0.02652	0.99962	
4901	49.00000	922.99332	2323.14823	1260.77329	-5.08260	-3.41107	-104.19521	0.52094	-0.24479	-0.96695	0.07135	0.96775	-0.23915	0.07918	-0.05950	0.08843	0.99430		-1268.20342	1937.59380	357.06804	-1.42440	-0.30705	131.44308	1.13776	-0.66187	0.74929	-0.02218	-0.74960	-0.66177	0.01244	-0.00536	0.02486	0.99968	
4902	49.01000	920.33388	2322.92790	1261.06787	-5.05519	-3.60350	-104.38829	0.53604	-0.24800	-0.96624	0.06979	0.96672	-0.24216	0.08254	-0.06285	0.08794	0.99414		-1269.93058	1935.55660	357.02566	-1.40133	-0.38237	131.55716	1.11950	-0.66335	0.74796	-0.02273	-0.74828	-0.66329	0.01123	-0.00667	0.02445	0.99968	
4903	49.02000	917.69541	2322.80988	1261.42454	-5.09942	-3.78773	-104.56544	0.55605	-0.25094	-0.96551	0.06948	0.96575	-0.24481	0.08604	-0.06606	0.08869	0.99387		-1271.62650	1933.40887	356.98635	-1.51492	-0.53890	131.68491	1.23421	-0.66500	0.74639	-0.02600	-0.74678	-0.66499	0.01056	-0.00941	0.02644	0.99961	
4904	49.03000	915.08621	2322.65895	1261.75301	-5.16453	-3.97346	-104.75507	0.55296	-0.25408	-0.96469	0.06947	0.96470	-0.24762	0.08966	-0.06929	0.08980	0.99355		-1273.52423	1931.43525	356.95724	-1.46985	-0.54898	131.73006	1.17266	-0.66559	0.74588	-0.02552	-0.74625	-0.66559	0.00993	-0.00958	0.02565	0.99963	
4905	49.04000	912.54963	2322.62787	1262.19743	-5.23686	-4.10534	-104.96039	0.55892	-0.25749	-0.96376	0.06978	0.96363	-0.25076	0.09244	-0.07159	0.09104	0.99327		-1275.37397	1929.46732	357.09784	-1.47500	-0.54083	131.83899	1.20356	-0.66701	0.74461	-0.02547	-0.74499	-0.66700	0.01014	-0.00944	0.02574	0.99962	
4906	49.05000	909.84772	2322.49458	1262.32274	-5.33115	-4.34122	-105.15225	0.54066	-0.26063	-0.96290	0.06998	0.96247	-0.25347	0.09703	-0.07570	0.09265	0.99282		-1277.26746	1927.55207	357.16235	-1.28791	-0.43763	131.96072	1.08225	-0.66860	0.74330	-0.02182	-0.74358	-0.66858	0.00935	-0.00764	0.02248	0.99972	
4907	49.06000	907.21580	2322.48765	1262.59380	-5.39889	-4.53365	-105.35699	0.56000	-0.26400	-0.96199	0.06989	0.96128	-0.25649	0.10080	-0.07904	0.09379	0.99245		-1279.01342	1925.61346	356.96691	-1.29899	-0.65366	132.21849	1.02915	-0.67192	0.74022	-0.02445	-0.74054	-0.67198	0.00679	-0.01141	0.02267	0.99968	
4908	49.07000	904.52385	2322.42277	1262.65669	-5.46365	-4.62256	-105.58162	0.50452	-0.26774	-0.96093	0.07017	0.96012	-0.26000	0.10285	-0.08059	0.09490	0.99222		-1280.63943	1923.41315	356.88688	-1.29418	-0.64074	132.28087	1.02716	-0.67272	0.73950	-0.02423	-0.73981	-0.67278	0.00692	-0.01118	0.02258	0.99968	
4909	49.08000	902.04462	2322.58069	1262.97945	-5.56278	-4.90350	-105.73727	0.52051	-0.27023	-0.96023	0.07023	0.95899	-0.26197	0.10818	-0.08548	0.09658	0.99165		-1282.40864	1921.24287	356.69284	-1.15547	-0.46268	132.32083	0.92715	-0.67326	0.73913	-0.02035	-0.73936	-0.67326	0.00761	-0.00808	0.02016	0.99976	
4910	49.09000	899.50981	2322.68854	1263.16932	-5.63943	-5.10945	-105.90812	0.53168	-0.27301	-0.95945	0.07021	0.95788	-0.26435	0.11217	-0.08906	0.09788	0.99121		-1284.35020	1919.24946	356.89936	-1.42700	-0.60865	132.40352	1.01726	-0.67431	0.73801	-0.02555	-0.73837	-0.67433	0.00895	-0.01062	0.02490	0.99963	
4911	49.10000	896.97908	2322.83684	1263.26556	-5.71219	-5.29775	-106.05459	0.53807	-0.27537	-0.95877	0.07024	0.95689	-0.26635	0.11582	-0.09233	0.09911	0.99078		-1286.17421	1917.02764	356.86650	-1.35381	-0.65660	132.47720	1.03697	-0.67525	0.73716	-0.02516	-0.73750	-0.67531	0.00751	-0.01146	0.02362	0.99966	
4912	49.11000	894.52895	2323.10378	1263.41534	-5.78903	-5.53298	-106.16997	0.55997	-0.27719	-0.95825	0.07016	0.95596	-0.26773	0.12022	-0.09642	0.10040	0.99026		-1287.96820	1914.74198	356.83993	-1.40087	-0.69211	132.58116	1.07971	-0.67658	0.73590	-0.02617	-0.73627	-0.67665	0.00765	-0.01208	0.02445	0.99963	
4913	49.12000	892.08601	2323.38869	1263.54372	-5.85481	-5.66346	-106.29095	0.56081	-0.27915	-0.95767	0.07037	0.95516	-0.26939	0.12284	-0.09869	0.10151	0.98993		-1289.82413	1912.45645	356.89417	-1.32772	-0.68493	132.64615	1.05211	-0.67742	0.73517	-0.02514	-0.73550	-0.67749	0.00691	-0.01195	0.02317	0.99966	
4914	49.13000	889.62714	2323.76813	1263.55346	-5.92915	-5.86756	-106.37869	0.56018	-0.28051	-0.95726	0.07043	0.95439	-0.27034	0.12668	-0.10223	0.10276	0.98944		-1291.82689	1910.24512	356.95366	-1.29364	-0.65323	132.72687	1.04768	-0.67846	0.73423	-0.02432	-0.73455	-0.67852	0.00695	-0.01140	0.02257	0.99968	
4915	49.14000	887.13735	2324.14558	1263.36833	-6.03946	-6.11427	-106.41656	0.57390	-0.28101	-0.95708	0.07099	0.95378	-0.27030	0.13134	-0.10651	0.10461	0.98879		-1293.81355	1908.07697	356.93370	-1.23456	-0.64041	132.82759	0.98758	-0.67975	0.73307	-0.02340	-0.73336	-0.67981	0.00645	-0.01118	0.02154	0.99971	
4916	49.15000	884.70711	2324.68564	1263.17402	-6.15981	-6.29162	-106.46384	0.54450	-0.28170	-0.95679	0.07202	0.95322	-0.27050	0.13490	-0.10959	0.10666	0.98824		-1295.80355	1905.95074	357.03815	-1.18438	-0.73642	132.93031	1.02927	-0.68105	0.73185	-0.02389	-0.73212	-0.68116	0.00467	-0.01285	0.02067	0.99970	
4917	49.16000	882.24351	2325.18404	1262.88522	-6.28559	-6.47021	-106.47755	0.55054	-0.28183	-0.95667	0.07322	0.95282	-0.27010	0.13846	-0.11269	0.10879	0.98766		-1297.68752	1903.73832	356.97996	-1.24332	-0.59291	132.91278	0.97219	-0.68085	0.73207	-0.02294	-0.73235	-0.68089	0.00720	-0.01035	0.02170	0.99971	
4918	49.17000	879.79295	2325.90081	1262.57724	-6.43663	-6.66476	-106.47126	0.55965	-0.28162	-0.95661	0.07480	0.95248	-0.26927	0.14238	-0.11606	0.11135	0.98698		-1299.61173	1901.67034	356.95985	-1.17224	-0.58375	133.05533	0.98301	-0.68267	0.73040	-0.02190	-0.73066	-0.68271	0.00652	-0.01019	0.02046	0.99974	
