NO_OF_FRAMES	6345
NO_OF_CAMERAS	9
NO_OF_BODIES	2
FREQUENCY	100
NO_OF_ANALOG	0
ANALOG_FREQUENCY	0
DESCRIPTION	--
TIME_STAMP	2024-12-05, 22:12:12.664	27737.25340530
DATA_INCLUDED	6D
BODY_NAMES	drone	hunter
BODY_FILTERS	No filter	No filter
TRANSLATION_ORIGIN	Global	Global	
ROTATION_ORIGIN	Global	Global	
Frame	Time	drone X	Y	Z	Roll	Pitch	Yaw	Residual	Rot[0]	Rot[1]	Rot[2]	Rot[3]	Rot[4]	Rot[5]	Rot[6]	Rot[7]	Rot[8]		hunter X	Y	Z	Roll	Pitch	Yaw	Residual	Rot[0]	Rot[1]	Rot[2]	Rot[3]	Rot[4]	Rot[5]	Rot[6]	Rot[7]	Rot[8]	
4953	49.52000	1008.25391	-1148.79502	1765.94995	2.19578	7.16453	-15.69658	0.68302	0.95519	-0.26574	-0.13035	0.26843	0.96329	0.00317	0.12472	-0.03802	0.99146		0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	
4954	49.53000	1010.87702	-1145.95576	1766.10842	2.13109	7.03467	-15.69499	0.55642	0.95547	-0.26594	-0.12788	0.26848	0.96328	0.00269	0.12247	-0.03691	0.99179		0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	
4955	49.54000	1013.37842	-1143.05202	1766.08495	2.15662	6.97280	-15.78821	0.54032	0.95516	-0.26749	-0.12697	0.27007	0.96284	0.00320	0.12140	-0.03735	0.99190		0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	
4956	49.55000	1016.22658	-1140.62928	1766.60590	2.01323	6.88567	-15.82604	0.39827	0.95515	-0.26850	-0.12485	0.27075	0.96265	0.00112	0.11989	-0.03488	0.99217		0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	
4957	49.56000	1018.85269	-1137.77839	1766.73356	1.96875	6.86249	-15.85486	0.38751	0.95507	-0.26909	-0.12426	0.27124	0.96251	0.00042	0.11949	-0.03411	0.99225		0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	
4958	49.57000	1021.34740	-1134.85240	1766.80218	1.85490	6.86008	-15.82460	0.52881	0.95521	-0.26883	-0.12368	0.27074	0.96265	-0.00141	0.11945	-0.03214	0.99232		0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	
4959	49.58000	1023.99845	-1132.06516	1766.92350	1.79363	6.81929	-15.80988	0.50919	0.95536	-0.26874	-0.12272	0.27052	0.96271	-0.00222	0.11874	-0.03108	0.99244		0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	
4960	49.59000	1026.61982	-1129.25024	1767.05273	1.72521	6.77660	-15.77905	0.50265	0.95559	-0.26839	-0.12169	0.27003	0.96285	-0.00310	0.11800	-0.02990	0.99256		0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	
4961	49.60000	1029.22702	-1126.39831	1767.05880	1.67622	6.69520	-15.72235	0.52178	0.95602	-0.26758	-0.12010	0.26913	0.96310	-0.00342	0.11659	-0.02905	0.99276		0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	
4962	49.61000	1031.73683	-1123.58121	1767.02996	1.66394	6.71521	-15.63576	0.55585	0.95639	-0.26614	-0.12039	0.26767	0.96350	-0.00354	0.11693	-0.02884	0.99272		0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	
4963	49.62000	1034.49949	-1120.96757	1767.10779	1.61129	6.59131	-15.57812	0.47933	0.95690	-0.26534	-0.11808	0.26678	0.96375	-0.00373	0.11479	-0.02793	0.99300		0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	
4964	49.63000	1037.16404	-1118.18957	1767.14371	1.59966	6.52595	-15.47909	0.53412	0.95748	-0.26372	-0.11694	0.26516	0.96420	-0.00342	0.11365	-0.02773	0.99313		0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	
4965	49.64000	1039.88347	-1115.50537	1767.13158	1.57502	6.45269	-15.37395	0.55293	0.95811	-0.26204	-0.11561	0.26344	0.96467	-0.00328	0.11238	-0.02731	0.99329		0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	
4966	49.65000	1041.62567	-1111.97009	1766.70956	1.40503	6.55754	-14.90685	1.88610	0.96002	-0.25447	-0.11663	0.25557	0.96678	-0.00567	0.11420	-0.02436	0.99316		0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	
4967	49.66000	1045.24984	-1110.07290	1767.00969	1.60279	6.38236	-15.08498	0.53807	0.95956	-0.25715	-0.11457	0.25864	0.96597	-0.00191	0.11116	-0.02780	0.99341		0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	
4968	49.67000	1048.10264	-1107.11471	1766.82820	1.68027	6.29370	-14.93811	0.68373	0.96038	-0.25456	-0.11343	0.25622	0.96662	0.00008	0.10963	-0.02915	0.99355		0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	
4969	49.68000	1050.89420	-1104.86446	1766.89673	1.59299	6.26285	-14.74714	0.56025	0.96129	-0.25152	-0.11253	0.25303	0.96746	-0.00087	0.10909	-0.02763	0.99365		0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	
4970	49.69000	1053.69270	-1102.21712	1766.62540	1.57435	6.28986	-14.46395	0.86764	0.96248	-0.24676	-0.11291	0.24827	0.96869	-0.00075	0.10956	-0.02731	0.99361		0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	
4971	49.70000	1056.72898	-1099.43526	1766.67030	1.62564	6.09379	-14.30236	0.67764	0.96353	-0.24402	-0.10983	0.24564	0.96936	0.00128	0.10616	-0.02821	0.99395		0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	
4972	49.71000	1059.49118	-1097.03752	1766.82387	1.55848	6.05488	-14.05928	0.57742	0.96463	-0.24005	-0.10889	0.24157	0.97038	0.00077	0.10548	-0.02705	0.99405		0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	
4973	49.72000	1062.40039	-1094.46566	1766.78157	1.54597	5.98584	-13.79753	0.60823	0.96585	-0.23567	-0.10767	0.23719	0.97146	0.00134	0.10428	-0.02683	0.99419		0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	
4974	49.73000	1065.08904	-1091.73663	1766.49358	1.55245	6.03859	-13.56810	0.82108	0.96670	-0.23174	-0.10858	0.23330	0.97240	0.00167	0.10520	-0.02694	0.99409		0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	
4975	49.74000	1068.15205	-1089.09042	1766.70712	1.50042	5.82417	-13.32987	0.63975	0.96804	-0.22789	-0.10475	0.22937	0.97334	0.00209	0.10148	-0.02605	0.99450		0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	
4976	49.75000	1070.84699	-1086.17800	1766.41365	1.51853	5.89749	-13.07028	0.80264	0.96894	-0.22341	-0.10604	0.22495	0.97437	0.00259	0.10275	-0.02636	0.99436		0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	
4977	49.76000	1073.89784	-1083.44673	1766.68197	1.47619	5.69581	-12.82674	0.63334	0.97023	-0.21944	-0.10246	0.22091	0.97529	0.00309	0.09925	-0.02563	0.99473		0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	
4978	49.77000	1076.70183	-1080.51013	1766.52247	1.46076	5.77783	-12.54614	0.78606	0.97116	-0.21465	-0.10377	0.21612	0.97636	0.00302	0.10067	-0.02536	0.99460		0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	
4979	49.78000	1079.71907	-1077.89667	1766.54455	1.44329	5.67746	-12.34710	0.79067	0.97208	-0.21133	-0.10200	0.21278	0.97709	0.00346	0.09893	-0.02506	0.99478		0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	
4980	49.79000	1082.75690	-1075.08749	1766.77678	1.37851	5.47985	-12.11944	0.55679	0.97324	-0.20764	-0.09839	0.20899	0.97791	0.00348	0.09550	-0.02395	0.99514		0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	
4981	49.80000	1085.48780	-1072.11882	1766.47557	1.34111	5.54222	-11.89913	0.80142	0.97394	-0.20392	-0.09930	0.20523	0.97871	0.00299	0.09658	-0.02330	0.99505		0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	
4982	49.81000	1088.50567	-1069.28083	1766.70811	1.26022	5.34279	-11.69383	0.59865	0.97499	-0.20063	-0.09562	0.20180	0.97942	0.00267	0.09311	-0.02190	0.99541		0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	
4983	49.82000	1091.31619	-1066.34774	1766.63703	1.20040	5.27095	-11.49909	0.58980	0.97578	-0.19742	-0.09418	0.19851	0.98010	0.00222	0.09187	-0.02086	0.99555		0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	
4984	49.83000	1094.12930	-1063.40354	1766.51593	1.11534	5.21441	-11.32559	0.54708	0.97647	-0.19461	-0.09292	0.19557	0.98069	0.00124	0.09088	-0.01938	0.99567		0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	
4985	49.84000	1096.87626	-1060.47562	1766.37754	1.02349	5.12819	-11.15738	0.56487	0.97717	-0.19191	-0.09114	0.19273	0.98125	0.00023	0.08938	-0.01779	0.99584		0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	
4986	49.85000	1099.47078	-1057.41113	1766.02039	0.87483	5.05083	-10.94707	0.59490	0.97799	-0.18856	-0.08933	0.18916	0.98194	-0.00173	0.08804	-0.01521	0.99600		0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	
4987	49.86000	1102.23990	-1054.56624	1765.82813	0.83414	4.89909	-10.82826	0.55744	0.97861	-0.18662	-0.08661	0.18718	0.98232	-0.00174	0.08540	-0.01450	0.99624		0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	
4988	49.87000	1104.81125	-1051.58150	1765.52766	0.75176	4.74922	-10.68189	0.58289	0.97930	-0.18427	-0.08378	0.18472	0.98279	-0.00245	0.08279	-0.01308	0.99648		0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	
4989	49.88000	1107.39692	-1048.64025	1765.31287	0.68605	4.59813	-10.54708	0.55252	0.97994	-0.18209	-0.08100	0.18245	0.98321	-0.00290	0.08017	-0.01193	0.99671		0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	
4990	49.89000	1109.93465	-1045.52510	1765.08619	0.72034	4.47410	-10.40217	0.61628	0.98057	-0.17958	-0.07899	0.18001	0.98366	-0.00172	0.07801	-0.01253	0.99687		0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	
4991	49.90000	1112.42906	-1042.60729	1764.81986	0.68955	4.34163	-10.26718	0.62024	0.98116	-0.17733	-0.07663	0.17773	0.98408	-0.00165	0.07570	-0.01200	0.99706		0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	
4992	49.91000	1114.88940	-1039.68096	1764.45439	0.68997	4.21769	-10.11271	0.61376	0.98180	-0.17470	-0.07451	0.17511	0.98455	-0.00106	0.07355	-0.01201	0.99722		0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	
4993	49.92000	1117.39499	-1036.58395	1764.10951	0.67644	4.06003	-10.00839	0.65383	0.98231	-0.17296	-0.07177	0.17336	0.98486	-0.00068	0.07080	-0.01178	0.99742		0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	
4994	49.93000	1119.81288	-1033.66692	1763.77432	0.66136	3.94439	-9.84621	0.68909	0.98294	-0.17021	-0.06974	0.17060	0.98534	-0.00039	0.06879	-0.01152	0.99756		0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	
4995	49.94000	1122.35019	-1030.94804	1763.40257	0.56495	3.81933	-9.59788	0.65601	0.98381	-0.16608	-0.06732	0.16636	0.98606	-0.00138	0.06661	-0.00984	0.99773		0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	
4996	49.95000	1124.83557	-1028.10792	1763.15381	0.53993	3.66797	-9.48099	0.60741	0.98432	-0.16412	-0.06465	0.16438	0.98640	-0.00124	0.06397	-0.00940	0.99791		0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	
4997	49.96000	1127.02509	-1025.11290	1762.59115	0.45345	3.68563	-9.26150	0.67227	0.98492	-0.16043	-0.06472	0.16061	0.98702	-0.00253	0.06428	-0.00790	0.99790		0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	
4998	49.97000	1129.40272	-1022.20503	1762.18985	0.49684	3.71830	-9.15443	0.85163	0.98518	-0.15853	-0.06540	0.15876	0.98732	-0.00176	0.06485	-0.00865	0.99786		0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	
4999	49.98000	1131.64312	-1019.38166	1761.64663	0.37371	3.69298	-8.92751	0.87477	0.98583	-0.15477	-0.06464	0.15486	0.98793	-0.00355	0.06441	-0.00651	0.99790		0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	
5000	49.99000	1134.25020	-1016.48005	1761.38993	0.34341	3.59055	-8.70238	0.92173	0.98655	-0.15093	-0.06281	0.15100	0.98853	-0.00355	0.06263	-0.00598	0.99802		0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	
5001	50.00000	1136.84801	-1013.95173	1761.14832	0.45102	3.60626	-8.60660	1.19595	0.98678	-0.14916	-0.06337	0.14935	0.98878	-0.00163	0.06290	-0.00786	0.99799		0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	
5002	50.01000	1138.83512	-1010.71915	1760.48116	0.32295	3.63881	-8.30173	1.07810	0.98753	-0.14403	-0.06361	0.14410	0.98956	-0.00359	0.06347	-0.00563	0.99797		0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	
5003	50.02000	1141.14301	-1007.83011	1760.15921	0.33120	3.63880	-8.13630	1.03781	0.98794	-0.14116	-0.06364	0.14124	0.98997	-0.00326	0.06347	-0.00577	0.99797		0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	
5004	50.03000	1143.33448	-1004.82596	1759.74017	0.34047	3.65768	-7.95550	1.01050	0.98836	-0.13803	-0.06400	0.13812	0.99041	-0.00294	0.06380	-0.00593	0.99795		0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	
5005	50.04000	1145.51446	-1001.91358	1759.35349	0.29176	3.64898	-7.72796	0.99213	0.98891	-0.13415	-0.06375	0.13420	0.99095	-0.00351	0.06364	-0.00508	0.99796		0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	
5006	50.05000	1147.58885	-998.95554	1758.93472	0.23904	3.67177	-7.51268	0.88377	0.98938	-0.13048	-0.06404	0.13048	0.99144	-0.00424	0.06404	-0.00416	0.99794		0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	
5007	50.06000	1149.67647	-996.10359	1758.57802	0.21080	3.63191	-7.29796	0.86388	0.98991	-0.12680	-0.06330	0.12677	0.99192	-0.00440	0.06335	-0.00367	0.99798		0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	
5008	50.07000	1151.87527	-993.34904	1758.33195	0.26194	3.66680	-7.05405	0.86918	0.99040	-0.12251	-0.06403	0.12255	0.99246	-0.00332	0.06395	-0.00456	0.99794		0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	
5009	50.08000	1153.97595	-990.52918	1757.99283	0.24031	3.64448	-6.86934	0.90637	0.99081	-0.11934	-0.06361	0.11936	0.99284	-0.00344	0.06357	-0.00419	0.99797		0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	
5010	50.09000	1155.98200	-987.83348	1757.73374	0.21593	3.64814	-6.62938	0.84075	0.99130	-0.11521	-0.06364	0.11521	0.99333	-0.00360	0.06363	-0.00376	0.99797		0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	
5011	50.10000	1158.09547	-984.95225	1757.55947	0.21581	3.45271	-6.47059	0.81244	0.99183	-0.11247	-0.06027	0.11249	0.99365	-0.00304	0.06022	-0.00376	0.99818		0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	
5012	50.11000	1159.97103	-982.09863	1757.15418	0.17375	3.53843	-6.26464	0.88799	0.99213	-0.10893	-0.06168	0.10891	0.99404	-0.00372	0.06172	-0.00303	0.99809		0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	
5013	50.12000	1161.81368	-979.14237	1756.78647	0.11638	3.54815	-6.06608	0.85980	0.99249	-0.10555	-0.06176	0.10547	0.99441	-0.00452	0.06189	-0.00203	0.99808		0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	
5014	50.13000	1163.77356	-976.82751	1756.80971	0.05312	3.56975	-5.88934	0.87273	0.99279	-0.10255	-0.06203	0.10241	0.99473	-0.00547	0.06226	-0.00093	0.99806		0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	
5015	50.14000	1165.76023	-973.93494	1756.64460	0.05545	3.49439	-5.68032	0.86562	0.99324	-0.09892	-0.06075	0.09879	0.99510	-0.00507	0.06095	-0.00097	0.99814		0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	
5016	50.15000	1167.57500	-971.22018	1756.50563	0.02146	3.48381	-5.50605	0.85235	0.99355	-0.09593	-0.06052	0.09577	0.99539	-0.00546	0.06077	-0.00037	0.99815		0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	
5017	50.16000	1169.29758	-968.85177	1756.38663	-0.02361	3.60542	-5.32417	0.76113	0.99371	-0.09282	-0.06258	0.09261	0.99568	-0.00625	0.06288	0.00041	0.99802		0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	
5018	50.17000	1170.98075	-965.94002	1756.18525	-0.04085	3.58090	-5.13491	0.71478	0.99404	-0.08955	-0.06214	0.08933	0.99598	-0.00630	0.06246	0.00071	0.99805		0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	
5019	50.18000	1172.76004	-963.62160	1756.33181	-0.08347	3.64376	-4.99561	0.78334	0.99419	-0.08717	-0.06318	0.08690	0.99619	-0.00699	0.06355	0.00145	0.99798		0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	
5020	50.19000	1174.39059	-961.14236	1756.26397	-0.14248	3.65226	-4.82880	0.80561	0.99443	-0.08434	-0.06327	0.08401	0.99643	-0.00784	0.06370	0.00248	0.99797		0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	
5021	50.20000	1176.14031	-958.28234	1756.33195	-0.17101	3.58366	-4.64848	0.81396	0.99476	-0.08123	-0.06206	0.08088	0.99669	-0.00804	0.06251	0.00298	0.99804		0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	
5022	50.21000	1177.61521	-955.88057	1756.25206	-0.23587	3.64747	-4.48809	0.79244	0.99491	-0.07851	-0.06310	0.07809	0.99690	-0.00908	0.06362	0.00411	0.99797		0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	
5023	50.22000	1178.99927	-952.98527	1756.01839	-0.13463	3.59935	-4.38035	0.91779	0.99511	-0.07652	-0.06242	0.07623	0.99707	-0.00714	0.06278	0.00235	0.99802		0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	
5024	50.23000	1180.44776	-950.58533	1756.13157	-0.14847	3.55197	-4.24353	0.93110	0.99534	-0.07416	-0.06159	0.07385	0.99724	-0.00717	0.06195	0.00259	0.99808		0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	
5025	50.24000	1181.95799	-948.14796	1756.33146	-0.15856	3.42450	-4.09610	0.86569	0.99566	-0.07159	-0.05938	0.07130	0.99743	-0.00703	0.05973	0.00276	0.99821		0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	
5026	50.25000	1183.47671	-945.72616	1756.64816	-0.12203	3.37861	-3.99060	0.74261	0.99584	-0.06972	-0.05864	0.06947	0.99756	-0.00623	0.05893	0.00213	0.99826		0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	
5027	50.26000	1184.57757	-943.19641	1756.44314	-0.17482	3.42671	-3.84387	0.95148	0.99597	-0.06722	-0.05943	0.06692	0.99773	-0.00705	0.05977	0.00305	0.99821		0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	
5028	50.27000	1185.64286	-940.71368	1756.43472	-0.17840	3.40604	-3.63717	0.94761	0.99622	-0.06362	-0.05909	0.06333	0.99797	-0.00688	0.05941	0.00311	0.99823		0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	
5029	50.28000	1186.94989	-938.35946	1756.84874	-0.07481	3.30572	-3.55955	0.91994	0.99641	-0.06216	-0.05747	0.06198	0.99807	-0.00488	0.05766	0.00130	0.99834		0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	
5030	50.29000	1188.06947	-935.99285	1757.09487	-0.09898	3.12063	-3.41351	0.87056	0.99675	-0.05964	-0.05424	0.05945	0.99822	-0.00497	0.05444	0.00173	0.99852		0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	
5031	50.30000	1188.53300	-932.89347	1757.20259	0.22169	3.05732	-3.53355	1.94698	0.99668	-0.06143	-0.05347	0.06155	0.99810	0.00057	0.05334	-0.00386	0.99857		0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	
5032	50.31000	1189.58839	-930.64597	1757.56701	0.27936	2.99002	-3.35986	1.88916	0.99692	-0.05835	-0.05236	0.05853	0.99828	0.00181	0.05216	-0.00487	0.99863		0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	
5033	50.32000	1191.09981	-928.88988	1758.00344	0.15740	2.87977	-2.96410	0.83870	0.99740	-0.05157	-0.05031	0.05164	0.99867	0.00015	0.05024	-0.00274	0.99873		0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	
5034	50.33000	1192.12927	-926.80020	1758.46276	0.28339	2.81787	-2.76548	0.87559	0.99763	-0.04800	-0.04934	0.04819	0.99883	0.00257	0.04916	-0.00494	0.99878		0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	
5035	50.34000	1192.06588	-923.68150	1758.43939	0.49664	2.84285	-2.73700	1.94605	0.99763	-0.04732	-0.04995	0.04769	0.99884	0.00629	0.04960	-0.00866	0.99873		0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	
5036	50.35000	1193.33850	-922.39730	1759.15382	0.46909	2.68823	-2.38512	0.93282	0.99803	-0.04123	-0.04720	0.04157	0.99912	0.00623	0.04690	-0.00818	0.99887		0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	
