-469.201	-1664.043	384.628	47.307
-470.81	-1662.625	384.612	47.222
-472.468	-1661.171	384.588	47.136
-474.172	-1659.681	384.558	47.047
-475.917	-1658.164	384.525	46.958
-477.697	-1656.622	384.491	46.866
-479.512	-1655.054	384.45	46.772
-481.35	-1653.474	384.412	46.677
-483.208	-1651.881	384.37	46.579
-485.081	-1650.28	384.321	46.475
-486.959	-1648.681	384.279	46.367
-488.839	-1647.084	384.233	46.257
-490.716	-1645.494	384.191	46.144
-492.589	-1643.913	384.152	46.031
-494.452	-1642.346	384.118	45.92
-496.306	-1640.786	384.079	45.809
-498.152	-1639.233	384.036	45.699
-499.983	-1637.695	383.997	45.592
-501.804	-1636.165	383.955	45.489
-503.615	-1634.646	383.914	45.393
-505.415	-1633.138	383.877	45.306
-507.211	-1631.633	383.835	45.225
-509.002	-1630.132	383.794	45.149
-510.791	-1628.632	383.75	45.078
-512.575	-1627.132	383.704	45.009
-514.355	-1625.633	383.657	44.941
-516.13	-1624.134	383.613	44.874
-517.902	-1622.638	383.571	44.81
-519.677	-1621.139	383.528	44.746
-521.456	-1619.634	383.484	44.683
-523.239	-1618.123	383.44	44.619
-525.029	-1616.599	383.398	44.553
-526.825	-1615.065	383.357	44.487
-528.631	-1613.519	383.313	44.423
-530.442	-1611.965	383.268	44.358
-532.263	-1610.401	383.223	44.296
-534.097	-1608.825	383.172	44.241
-535.948	-1607.233	383.118	44.193
-537.816	-1605.626	383.057	44.149
-539.699	-1604.005	382.991	44.106
-541.595	-1602.372	382.923	44.065
-543.503	-1600.728	382.849	44.032
-545.421	-1599.08	382.768	44.005
-547.347	-1597.429	382.684	43.987
-549.278	-1595.779	382.599	43.976
-551.223	-1594.129	382.509	43.973
-553.178	-1592.478	382.416	43.979
-555.152	-1590.819	382.321	43.983
-557.154	-1589.151	382.221	43.986
-559.181	-1587.473	382.124	43.997
-561.228	-1585.793	382.028	44.018
-563.276	-1584.114	381.937	44.045
-565.308	-1582.452	381.857	44.065
-567.328	-1580.806	381.786	44.08
-569.329	-1579.177	381.724	44.089
-571.303	-1577.567	381.676	44.088
-573.249	-1575.976	381.644	44.079
-575.164	-1574.41	381.627	44.059
-577.024	-1572.891	381.626	44.036
-578.795	-1571.435	381.648	44.004
-580.475	-1570.044	381.687	43.957
-582.072	-1568.711	381.74	43.898
-583.617	-1567.429	381.799	43.829
-585.139	-1566.173	381.856	43.761
-586.634	-1564.944	381.911	43.69
-588.108	-1563.738	381.964	43.62
-589.565	-1562.556	382.007	43.551
-591.002	-1561.396	382.041	43.483
-592.421	-1560.258	382.065	43.415
-593.835	-1559.128	382.081	43.349
-595.264	-1557.996	382.086	43.287
-596.721	-1556.854	382.075	43.229
-598.2	-1555.702	382.051	43.175
-599.692	-1554.541	382.015	43.122
-601.186	-1553.383	381.97	43.07
-602.685	-1552.222	381.919	43.02
-604.189	-1551.061	381.862	42.97
-605.697	-1549.897	381.801	42.92
-607.213	-1548.728	381.739	42.871
-608.743	-1547.551	381.676	42.823
-610.288	-1546.361	381.61	42.776
-611.852	-1545.157	381.54	42.729
-613.419	-1543.952	381.478	42.683
-614.997	-1542.74	381.424	42.638
-616.582	-1541.521	381.382	42.593
-618.177	-1540.295	381.353	42.546
-619.779	-1539.065	381.337	42.499
-621.397	-1537.823	381.331	42.45
-623.031	-1536.571	381.334	42.4
-624.679	-1535.313	381.343	42.348
-626.333	-1534.056	381.356	42.293
-627.99	-1532.805	381.375	42.233
-629.642	-1531.568	381.399	42.171
-631.294	-1530.344	381.42	42.103
-632.936	-1529.143	381.437	42.029
-634.571	-1527.972	381.445	41.953
-636.195	-1526.836	381.443	41.874
-637.803	-1525.734	381.432	41.791
-639.389	-1524.676	381.413	41.706
-640.944	-1523.658	381.388	41.617
-642.473	-1522.678	381.359	41.528
-643.976	-1521.728	381.322	41.439
-645.454	-1520.804	381.279	41.353
-646.909	-1519.896	381.232	41.27
-648.345	-1518.997	381.18	41.192
-649.765	-1518.1	381.125	41.118
-651.16	-1517.196	381.077	41.047
-652.537	-1516.278	381.033	40.979
-653.901	-1515.345	380.992	40.917
-655.255	-1514.393	380.954	40.858
-656.613	-1513.421	380.913	40.803
-657.974	-1512.426	380.877	40.747
-659.343	-1511.412	380.847	40.687
-660.727	-1510.382	380.824	40.623
-662.13	-1509.334	380.808	40.555
-663.553	-1508.273	380.798	40.482
-665.002	-1507.198	380.793	40.404
-666.482	-1506.111	380.787	40.321
-667.992	-1505.012	380.784	40.232
-669.532	-1503.903	380.783	40.135
-671.102	-1502.781	380.782	40.032
-672.697	-1501.648	380.785	39.927
-674.317	-1500.503	380.787	39.823
-675.962	-1499.343	380.788	39.722
-677.631	-1498.164	380.786	39.626
-679.323	-1496.967	380.78	39.533
-681.039	-1495.748	380.772	39.445
-682.778	-1494.506	380.762	39.362
-684.546	-1493.238	380.75	39.284
-686.343	-1491.944	380.735	39.211
-688.176	-1490.623	380.717	39.145
-690.046	-1489.274	380.697	39.087
-691.956	-1487.897	380.676	39.032
-693.913	-1486.493	380.652	38.979
-695.916	-1485.063	380.629	38.927
-697.968	-1483.606	380.605	38.874
-700.069	-1482.125	380.581	38.822
-702.217	-1480.623	380.556	38.771
-704.413	-1479.101	380.531	38.722
-706.656	-1477.564	380.505	38.675
-708.942	-1476.014	380.478	38.631
-711.269	-1474.449	380.45	38.588
-713.634	-1472.873	380.423	38.544
-716.037	-1471.285	380.395	38.501
-718.473	-1469.685	380.368	38.457
-720.943	-1468.075	380.339	38.415
-723.442	-1466.459	380.309	38.372
-725.969	-1464.837	380.277	38.329
-728.522	-1463.211	380.245	38.283
-731.098	-1461.579	380.212	38.23
-733.695	-1459.944	380.178	38.17
-736.309	-1458.306	380.146	38.101
-738.937	-1456.668	380.113	38.026
-741.577	-1455.032	380.082	37.945
-744.222	-1453.403	380.051	37.858
-746.865	-1451.782	380.02	37.765
-749.504	-1450.173	379.991	37.667
-752.134	-1448.577	379.964	37.565
-754.751	-1446.996	379.938	37.457
-757.351	-1445.43	379.911	37.344
-759.931	-1443.883	379.886	37.227
-762.487	-1442.354	379.86	37.108
-765.019	-1440.841	379.834	36.988
-767.522	-1439.346	379.81	36.866
-769.998	-1437.868	379.783	36.743
-772.444	-1436.407	379.755	36.619
-774.859	-1434.964	379.727	36.494
-777.243	-1433.536	379.699	36.368
-779.595	-1432.123	379.67	36.241
-781.915	-1430.727	379.642	36.119
-784.201	-1429.351	379.617	36.002
-786.451	-1427.996	379.595	35.892
-788.66	-1426.671	379.578	35.787
-790.827	-1425.38	379.562	35.688
-792.946	-1424.132	379.548	35.595
-795.01	-1422.93	379.536	35.506
-797.02	-1421.78	379.526	35.423
-798.971	-1420.683	379.516	35.343
-800.861	-1419.644	379.507	35.268
-802.688	-1418.667	379.499	35.196
-804.448	-1417.752	379.492	35.125
-806.141	-1416.9	379.484	35.053
-807.77	-1416.107	379.472	34.981
-809.34	-1415.367	379.457	34.909
-810.852	-1414.674	379.439	34.838
-812.318	-1414.02	379.421	34.765
-813.744	-1413.396	379.401	34.693
-815.138	-1412.795	379.382	34.622
-816.51	-1412.213	379.364	34.552
-817.865	-1411.639	379.349	34.483
-819.212	-1411.067	379.336	34.416
-820.562	-1410.484	379.322	34.351
-821.918	-1409.885	379.311	34.287
-823.286	-1409.266	379.303	34.224
-824.669	-1408.624	379.298	34.162
-826.072	-1407.957	379.297	34.101
-827.494	-1407.265	379.299	34.043
-828.934	-1406.551	379.305	33.986
-830.39	-1405.813	379.313	33.93
-831.86	-1405.054	379.323	33.874
-833.341	-1404.278	379.334	33.82
-834.829	-1403.491	379.344	33.768
-836.317	-1402.702	379.357	33.717
-837.803	-1401.913	379.37	33.669
-839.28	-1401.13	379.383	33.623
-840.746	-1400.355	379.394	33.579
-842.194	-1399.59	379.403	33.535
-843.626	-1398.836	379.411	33.493
-845.04	-1398.094	379.416	33.451
-846.434	-1397.364	379.417	33.408
-847.808	-1396.643	379.414	33.366
-849.166	-1395.927	379.41	33.323
-850.511	-1395.211	379.403	33.278
-851.85	-1394.493	379.392	33.232
-853.188	-1393.769	379.379	33.185
-854.535	-1393.035	379.363	33.136
-855.896	-1392.289	379.348	33.087
-857.279	-1391.526	379.335	33.036
-858.689	-1390.74	379.324	32.985
-860.13	-1389.93	379.316	32.933
-861.608	-1389.094	379.313	32.881
-863.123	-1388.237	379.313	32.829
-864.677	-1387.359	379.316	32.778
-866.267	-1386.463	379.322	32.729
-867.889	-1385.552	379.33	32.681
-869.538	-1384.625	379.34	32.635
-871.212	-1383.681	379.354	32.591
-872.908	-1382.726	379.367	32.549
-874.618	-1381.76	379.379	32.509
-876.34	-1380.788	379.391	32.472
-878.067	-1379.811	379.398	32.438
-879.796	-1378.829	379.402	32.408
-881.524	-1377.84	379.401	32.381
-883.251	-1376.843	379.396	32.358
-884.975	-1375.835	379.386	32.338
-886.7	-1374.817	379.375	32.323
-888.426	-1373.786	379.361	32.311
-890.15	-1372.747	379.346	32.303
-891.872	-1371.698	379.33	32.301
-893.597	-1370.635	379.31	32.303
-895.322	-1369.559	379.288	32.309
-897.051	-1368.468	379.267	32.32
-898.786	-1367.363	379.246	32.335
-900.528	-1366.244	379.225	32.353
-902.28	-1365.112	379.205	32.377
-904.042	-1363.964	379.186	32.405
-905.819	-1362.802	379.168	32.436
-907.613	-1361.623	379.151	32.472
-909.429	-1360.423	379.132	32.512
-911.271	-1359.202	379.112	32.553
-913.139	-1357.959	379.094	32.598
-915.039	-1356.693	379.075	32.646
-916.972	-1355.407	379.056	32.697
-918.941	-1354.096	379.038	32.752
-920.947	-1352.759	379.02	32.813
-922.993	-1351.396	379.003	32.878
-925.079	-1350.006	378.985	32.948
-927.203	-1348.59	378.967	33.023
-929.362	-1347.149	378.949	33.102
-931.552	-1345.688	378.935	33.185
-933.768	-1344.21	378.923	33.273
-936.005	-1342.717	378.913	33.365
-938.255	-1341.213	378.905	33.459
-940.514	-1339.699	378.899	33.554
-942.775	-1338.18	378.893	33.649
-945.03	-1336.664	378.888	33.74
-947.271	-1335.153	378.883	33.827
-949.491	-1333.652	378.882	33.909
-951.684	-1332.166	378.879	33.986
-953.846	-1330.698	378.876	34.056
-955.973	-1329.25	378.87	34.121
-958.064	-1327.825	378.863	34.182
-960.119	-1326.422	378.851	34.237
-962.138	-1325.042	378.836	34.288
-964.119	-1323.69	378.821	34.334
-966.063	-1322.365	378.804	34.377
-967.974	-1321.067	378.786	34.419
-969.854	-1319.796	378.767	34.459
-971.706	-1318.55	378.743	34.497
-973.532	-1317.33	378.72	34.532
-975.334	-1316.134	378.694	34.567
-977.114	-1314.96	378.666	34.601
-978.876	-1313.808	378.639	34.631
-980.618	-1312.677	378.613	34.661
-982.343	-1311.567	378.588	34.689
-984.051	-1310.471	378.565	34.716
-985.742	-1309.387	378.541	34.742
-987.415	-1308.314	378.519	34.765
-989.069	-1307.249	378.5	34.784
-990.702	-1306.192	378.486	34.799
-992.313	-1305.141	378.476	34.812
-993.9	-1304.095	378.471	34.82
